caso,split,turno_id,fase_abcde,seccion,is_ramificacion,texto_operador,contexto_previo,actos_verbales,actos_verbales_str
Rosa,train,Rosa_0030,E,19,False,"Señora Rosa, usted hizo lo que tenía que hacer en una situación muy difícil. No esperó a sentirse preparada; evacuó igual. ROSA Yo pensé que no iba a poder. Y pudo con ayuda. Esa es la clave: con ayuda. ROSA Ya. Voy a cortar ahora para que el personal pueda revisarla bien y para que después la ayuden a avisar a su hija. No baje a la casa. Quédese con la vecina y el personal de emergencia. ROSA Ya… gracias. Señora Rosa. ROSA Sí. Está en zona segura. ROSA Estoy en zona segura. Y no está sola. ROSA No estoy sola. La alarma suena lejana. La llamada queda en silencio un segundo. Luego se corta. CORTE A NEGRO.",,['silencio_contencion'],silencio_contencion
Matías,train,Matías_0000,A,1,False,"Fono de apoyo psicológico municipal, habla Valentina. ¿Con quién hablo? MATÍAS voz baja, agitada No sé… no sé qué hacer. Está bien. No tienes que explicarme todo de golpe. Primero dime tu nombre. MATÍAS Matías. Hola, Matías. Soy Valentina. Voy a quedarme contigo en la llamada. Primero necesito saber dónde estás ahora. MATÍAS En una sala. ¿Una sala del colegio? MATÍAS Sí. Bien. Estás en una sala del colegio. ¿Estás solo o hay alguien contigo? MATÍAS Estoy solo. Gracias por decírmelo. ¿La puerta está cerrada? MATÍAS Está junta no más. ¿Hay algo peligroso dentro de la sala contigo? MATÍAS No. ¿Estás herido físicamente? MATÍAS No sé. Mira tus manos, tus brazos y tu ropa, sin apurarte. ¿Ves sangre en ti?",,[],sin_etiqueta
Matías,train,Matías_0001,A,1,False,"Entiendo. Ves sangre, pero no parece ser tuya. ¿Puedes mover brazos y piernas? MATÍAS Sí. ¿Te duele algo fuerte? MATÍAS La guata. Me dan ganas de vomitar. Eso puede pasar cuando el cuerpo se asusta mucho. Ahora no necesitamos que te calmes completo. Necesitamos que estés seguro y acompañado.",,['validacion'],validacion
Matías,train,Matías_0002,A,2,False,"Matías, dime solo lo necesario. ¿Lo que te asustó pasó dentro de esa sala o afuera? MATÍAS Afuera. ¿En el colegio? MATÍAS En el patio. Bien. Algo pasó en el patio y ahora estás en una sala. ¿Hay adultos cerca? MATÍAS Había. Pero se fueron. Estaban todos corriendo. No voy a pedirte que me cuentes todos los detalles ahora. Primero vamos a ayudar a tu cuerpo a bajar un poco la alarma.",,[],sin_etiqueta
Matías,train,Matías_0003,A,2,False,"Estoy contigo. ¿Entró alguien a la sala? MATÍAS No. ¿La puerta se abrió? MATÍAS No. Entonces fue un ruido afuera. Da miedo, pero no entró a la sala. Quédate conmigo.",,[],sin_etiqueta
Matías,train,Matías_0004,B,3,False,"Matías, ¿estás sentado? MATÍAS Sí. Bien. Pon los dos pies en el suelo. Presiónalos un poquito, como comprobando que estás aquí, en esta sala. MATÍAS Ya. Ahora mira algo fijo. No cierres los ojos. Puede ser la pizarra, una mesa, una pared. MATÍAS La pizarra. Perfecto. Mira la pizarra. Tu cuerpo puede sentir que sigues en el patio, pero ahora estás en una sala. Vamos a respirar sin forzar. Inhala cortito… uno, dos. Suelta el aire más lento… uno, dos, tres, cuatro. Matías intenta, pero se corta. MATÍAS No puedo. Está bien. No lo hagas perfecto. Solo bota el aire, como si empañaras un vidrio. Largo. Matías exhala de forma irregular. Otra vez. Exhala. Bien. No buscamos que el miedo desaparezca. Solo que baje un poco para que puedas hacer el siguiente paso. MATÍAS Me tiemblan las manos. Sí. Puede seguir temblando. Temblar no significa que estás fallando. Es tu cuerpo después de algo muy fuerte.",,[],sin_etiqueta
Matías,train,Matías_0005,B,4,False,Vamos a hacer una técnica corta. Dime tres cosas que ves. MATÍAS La pizarra. Una mesa. Mi mochila. Bien. Dos sonidos que escuchas ahora. MATÍAS Gente afuera. El timbre… no sé. Está bien. Gente afuera y un sonido del colegio. Una cosa que puedes tocar. MATÍAS Mi mochila. Toca la mochila. Apriétala un poco con una mano.,,[],sin_etiqueta
Matías,train,Matías_0006,B,4,False,"Eso está pasando ahora. Estás en la sala, tocando tu mochila, hablando conmigo.",,[],sin_etiqueta
Matías,train,Matías_0007,B,4,True,"Matías, escúchame. No intentes respirar profundo. Solo bota el aire. Como si empañaras un vidrio. Yo cuento contigo: uno… dos… tres… cuatro. Ahora deja que el aire entre solo. MATÍAS Me hormiguean las manos. Puede pasar cuando respiras muy rápido. Es horrible, pero no significa que te vas a morir. Sigamos solo botando el aire lento.",,[],sin_etiqueta
Matías,train,Matías_0008,B,4,True,"No salgas solo. Entiendo que quieras escapar, pero no sabemos qué hay en el pasillo. La forma más segura ahora es que un adulto venga a ti. No vas a volver al patio. MATÍAS Me siento encerrado. Cambiemos la frase: no estás encerrado, estás protegido hasta que llegue un adulto.",,"['validacion', 'directivo']",validacion|directivo
Matías,train,Matías_0009,C,5,False,"Matías, ahora que respiraste un poco, necesito hacerte preguntas cortas. No tienes que contar todo. ¿Lo que pasó fue una pelea? MATÍAS Sí. ¿Entre estudiantes? MATÍAS Sí. De cursos más grandes. ¿Viste algún arma?",,[],sin_etiqueta
Matías,train,Matías_0010,C,5,False,"Gracias por decirlo. Eso es importante. Entonces hubo una pelea con arma blanca en el patio. Ahora la prioridad es que tú sigas protegido y acompañado. No vas a salir solo. MATÍAS Yo estaba muy cerca. ¿Te amenazaron directamente a ti? MATÍAS No… creo que no. Todos corrían. Está bien no estar seguro. Cuando pasa algo así, la mente no ordena todo altiro. MATÍAS Yo vi cómo le llegó a uno. Y otro estaba en el suelo. Matías, te voy a detener con cuidado. No necesito que describas heridas ni detalles. Ya sé lo necesario para ayudarte: viste una pelea con un cuchillo, hubo personas heridas y tú estás solo en una sala. MATÍAS ¿Se murieron? No tengo esa información. No voy a inventarte una respuesta. Lo que sí sabemos ahora es que tú estás vivo, estás hablando conmigo y necesitamos que un adulto llegue a acompañarte.",,[],sin_etiqueta
Matías,train,Matías_0011,C,6,False,"Vamos a ordenar lo urgente. Respóndeme corto. Uno: ¿estás herido físicamente? MATÍAS No. Dos: ¿hay alguien peligroso dentro de la sala? MATÍAS No. Tres: ¿estás solo? MATÍAS Sí. Cuatro: ¿necesitas que un adulto llegue sin que tú salgas? MATÍAS Sí. Bien. Esa es la prioridad: que un adulto llegue a la sala. ¿Hay algún adulto del colegio que te dé confianza? Profesora, inspector, convivencia escolar, orientadora. MATÍAS La inspectora Paula… y la profe Daniela. Perfecto. Necesitamos activar una de esas redes, pero sin cortar esta llamada todavía.",,['directivo'],directivo
Matías,train,Matías_0012,D,7,False,"Matías, como estás hablando conmigo desde tu celular, no voy a asumir que puedes llamar o escribir a otra persona al mismo tiempo. Pensemos en una forma sin cortar. ¿Hay un teléfono en la sala? ¿Un citófono, timbre, botón de inspectoría o alguien cerca de la puerta? MATÍAS No sé. Hay un teléfono viejo en la pared, creo. Pero nunca lo usamos. ¿Puedes verlo desde donde estás, sin salir? MATÍAS Sí. Está al lado de la puerta. No te acerques todavía si eso te asusta. ¿Está muy cerca de la puerta? MATÍAS Sí. Entonces no lo usamos por ahora. Otra opción: pedir ayuda a viva voz sin abrir la puerta. ¿Puedes llamar a la profe Daniela o a inspectoría desde dentro de la sala? MATÍAS Me van a escuchar todos. No tienes que contar lo que viste. Solo pedir un adulto. Puedes decir: “Profe Daniela, estoy en la sala, necesito un adulto, no quiero salir”. MATÍAS No quiero gritar. Lo entiendo. Hagámoslo por partes. Primero respira. Bota el aire. Matías exhala. Ahora prueba una vez, sin abrir la puerta. Si no resulta, buscamos otra forma. MATÍAS voz baja hacia la puerta ¿Profe? Un poco más fuerte. No estás acusando a nadie, estás pidiendo ayuda. MATÍAS alzando la voz ¡Profe Daniela! ¡Estoy en la sala! ¡Necesito un adulto!",,['validacion'],validacion
Matías,train,Matías_0013,D,7,False,Está bien. Lo intentaste. Esperamos unos segundos.,,[],sin_etiqueta
Matías,train,Matías_0014,D,7,False,"Probemos con una frase más general: “Necesito ayuda, estoy solo en la sala”. MATÍAS con más fuerza, temblando ¡Necesito ayuda! ¡Estoy solo en la sala! Una voz lejana responde algo ininteligible. MATÍAS Alguien dijo algo. Bien. No abras todavía. Espera a que alguien se acerque y pregunta quién es.",,['directivo'],directivo
Matías,train,Matías_0015,D,7,True,"Bien. Entonces, sin cortar esta llamada, puedes levantar ese teléfono y marcar inspectoría si sabes el número, o apretar la tecla directa si tiene. Dirás solo: “Soy Matías. Estoy solo en una sala. Necesito que venga un adulto”.",,[],sin_etiqueta
Matías,train,Matías_0016,D,7,True,"Entonces no cortamos todavía. Te quedas en la sala, no sales al patio, y esperamos a que pase un adulto. Si escuchas una voz de adulto conocida, pides ayuda desde dentro sin abrir. Yo sigo contigo.",,[],sin_etiqueta
Matías,train,Matías_0017,D,8,True,"Matías, vuelve a mi voz. Que haya ambulancia significa que hay personas atendiendo. No significa que tú tengas que salir ni que tengas que saber todo ahora. MATÍAS Yo vi sangre. Lo sé. MATÍAS No, no sabe. Usted no lo vio. Tienes razón. Yo no lo vi. Tú sí. Y por eso tu cuerpo está reaccionando así. No voy a minimizarlo. Matías llora. Intenta tapar el llanto, pero se escucha. ¿Sigues conmigo? MATÍAS Sí. Gracias. Mira la pizarra otra vez. ¿Sigue ahí? MATÍAS Sí. Lee algo que esté escrito. MATÍAS Dice… “prueba coeficiente dos”. Bien. Eso pertenece a esta sala, no al patio. Sigue mirando ahí.",,[],sin_etiqueta
Matías,train,Matías_0018,D,8,True,"Entiendo que necesitas certeza. Cuando no sabemos, la mente se va a lo peor. Yo no tengo información confirmada y sería irresponsable inventarla. Ahora trabajamos con lo que sí podemos controlar: que tú estés seguro, acompañado y que un adulto te dé información real cuando exista. MATÍAS Entonces sí se murieron. No dije eso. Dije que no tengo información. Volvamos a lo comprobable: estás en una sala, la puerta no se abrió, no estás herido y estás hablando conmigo.",,['validacion'],validacion
Matías,train,Matías_0019,D,8,True,"Matías, había un arma. Tu tarea no era detener una pelea con un cuchillo. Tu tarea era sobrevivir y ponerte a salvo. MATÍAS Pero pude avisar. Quizás tu mente busca algo que podrías haber hecho distinto porque quiere sentir control. Pero paralizarse también es una respuesta del cuerpo ante peligro. No fue cobardía.",,[],sin_etiqueta
Matías,train,Matías_0020,E,9,False,"Porque tu cuerpo sintió peligro real. Cuando alguien ve una amenaza fuerte, como una pelea con arma, el cuerpo puede reaccionar de varias formas: correr, pelear o quedarse paralizado. MATÍAS Yo me quedé parado. Eso se llama quedarse congelado. No es decisión ni cobardía. Es una reacción automática del cuerpo. MATÍAS Me dan ganas de vomitar. También puede pasar: náuseas, temblor, llanto, dolor de guata, respiración rápida, imágenes que vuelven, sobresaltos con ruidos. Es desagradable, pero tiene sentido después de lo que viste. MATÍAS ¿Me voy a quedar así? No necesariamente. Ahora estás en los primeros minutos después de algo muy fuerte. Hoy no tienes que resolver todo. Hoy necesitas seguridad, compañía e información clara. MATÍAS No quiero que todos me pregunten. Eso es importante. Cuando llegue un adulto, puedes decir: “No quiero contar detalles ahora. Necesito que llamen a mi mamá y que no me dejen solo”.",,['validacion'],validacion
Matías,train,Matías_0021,E,10,False,"Entiendo ese miedo. Ahora mismo no tienes que declarar conmigo ni contar detalles. Cuando llegue un adulto responsable, debe cuidarse que estés acompañado y protegido. MATÍAS No diga “después”. No quiero después. Tienes razón. Volvamos al ahora. Ahora estás sentado, no estás herido, no saliste al pasillo, pediste ayuda desde la sala y estás hablando conmigo. MATÍAS Me van a buscar. Esa es una idea de miedo, y el miedo está muy alto. No vamos a discutir con ella ahora. Vamos a responder con seguridad concreta: no sales solo, pides un adulto, llaman a tu mamá y no das detalles sin acompañamiento.",,['validacion'],validacion
Matías,train,Matías_0022,E,10,True,No estás exagerando. Tu reacción es proporcional a una situación peligrosa. Que ahora puedas hablar un poco más calmado no significa que no necesites apoyo. D — LLEGADA DE RED PRESENCIAL,,[],sin_etiqueta
Matías,train,Matías_0023,E,11,True,"No abras todavía. Pregunta quién es. MATÍAS alza la voz hacia la puerta ¿Quién es? VOZ LEJANA Soy la profesora Daniela, de convivencia. Vengo con el inspector. MATÍAS Es la profe Daniela. ¿La conoces? MATÍAS Sí. ¿Te sientes seguro abriendo? MATÍAS No sé. Puedes pedir que entre solo ella. MATÍAS Profe… ¿puede entrar solo usted? VOZ LEJANA Sí, Matías. El inspector se queda afuera. Muy bien. Hiciste una petición clara.",,['directivo'],directivo
Matías,train,Matías_0024,E,11,True,"Está bien. No abriste, y eso también es cuidarte. Vuelve a la silla. MATÍAS Pensé que era él. Tu cuerpo reaccionó como si el peligro volviera. Mira la puerta. ¿Entró alguien? MATÍAS No. ¿La profesora sigue afuera? VOZ LEJANA Matías, sigo aquí. Soy Daniela. Estoy esperando. Bien. Hay una adulta esperando y está respetando tu ritmo. MATÍAS Creo que puedo. Antes de abrir, dile: “Entre solo usted y no me pregunte todavía”. MATÍAS Profe… entre solo usted y no me pregunte todavía. VOZ LEJANA Sí, Matías. Solo voy a entrar y quedarme contigo.",,[],sin_etiqueta
Matías,train,Matías_0025,E,11,True,¿Estás acompañado ahora? MATÍAS Sí.,,[],sin_etiqueta
Matías,train,Matías_0026,E,11,True,"Está bien. Dile a la profesora que espere afuera y que avise a tu mamá o apoderado. No tienes que abrir hasta sentirte preparado. MATÍAS ¿Se puede quedar ahí? VOZ LEJANA Sí, Matías. Me quedo aquí. Bien. Ya no estás completamente solo. Hay una adulta al otro lado de la puerta y yo sigo en la llamada.",,[],sin_etiqueta
Matías,train,Matías_0027,E,12,False,"Matías, ahora que la profesora está contigo, quiero decirte algo para las próximas horas y días. Después de ver algo así, puede que vuelvan imágenes, que te sobresaltes con ruidos, que te cueste dormir, que no quieras volver al patio o que tengas miedo de encontrarte con quienes participaron. MATÍAS No quiero volver al patio. No tienes que volver ahora. Eso lo tienen que manejar adultos: tu mamá, el colegio y convivencia escolar. MATÍAS No quiero que me pregunten todos. Puedes decir: “No quiero contar detalles ahora”. No necesitas repetir la historia muchas veces. Contarla una y otra vez cuando estás muy asustado puede hacerte sentir peor. MATÍAS ¿Y si sueño con eso? Puede pasar. Si tienes pesadillas, miedo, dolor de guata, rabia o ganas de no venir al colegio, díselo a tu mamá o a un adulto. No te lo guardes solo. MATÍAS Van a pensar que soy cobarde. No eres cobarde. Viste una situación peligrosa. Pedir ayuda después de eso es cuidarte.",,[],sin_etiqueta
Matías,train,Matías_0028,E,13,False,"Matías, ¿puedes poner el teléfono en altavoz para que la profesora escuche un momento? MATÍAS Sí. Toque en pantalla. La voz de la profesora se escucha más cerca. PROFESORA DANIELA ¿Aló? Hola, soy Valentina, del fono PAP. Matías estuvo expuesto directamente a una situación de violencia con arma en el patio. Está desregulado, con miedo, náuseas, temblor y preocupación por los heridos. Es importante que no quede solo, que no lo lleven al patio, que no le pidan detalles ahora y que contacten a su apoderado. PROFESORA DANIELA Sí. Me quedo con él. Su mamá ya viene en camino. Gracias. Para activar familia, use usted el teléfono del colegio o su propio teléfono institucional. No le pidan a Matías que gestione llamadas ahora. Si debe entregar información después, que sea acompañado y cuando esté más estabilizado. Por ahora: compañía, resguardo, agua si puede, no exposición al lugar del hecho y seguimiento por convivencia o salud si el malestar continúa. MATÍAS No quiero hablar todavía. PROFESORA DANIELA No tienes que hablar todavía. Me quedo aquí. PLAN FINAL ABCDE INTEGRADO",,[],sin_etiqueta
Matías,train,Matías_0029,E,14,False,"Matías, vamos a revisar el plan. Uno: estás en una sala segura. Dos: no estás herido físicamente. Tres: la profesora Daniela está contigo. Cuatro: tu mamá o apoderado viene en camino. Cinco: no vas a volver al patio ahora. Seis: no tienes que contar detalles todavía. Siete: si vuelven imágenes, miedo, náuseas o temblor, se lo dices a un adulto. MATÍAS Ya. ¿La profesora sigue a tu lado? MATÍAS Sí. ¿Puedes verla? MATÍAS Sí. Está sentada al lado. Bien. Entonces ya no estás solo. MATÍAS Gracias por no colgar. Gracias a ti por seguir en la llamada, incluso cuando volvió el miedo. Hiciste cosas importantes: pediste ayuda, te quedaste en un lugar seguro y dejaste entrar a una adulta de confianza. MATÍAS Ya. Voy a cortar para que la profesora se quede contigo y espere a tu mamá. Matías. MATÍAS Sí. No tienes que ser valiente ahora. Tienes que estar acompañado. MATÍAS Estoy acompañado. La llamada queda en silencio un segundo. Luego se corta.",,['silencio_contencion'],silencio_contencion
Julia,train,Julia_0000,A,1,False,"Línea de emergencia y apoyo psicológico, habla Andrés. ¿Con quién hablo? JULIA voz baja, acelerada Necesito ayuda. Por favor, necesito ayuda. Estoy aquí. Dígame su nombre. JULIA Julia. Julia, soy Andrés. Voy a quedarme con usted en la llamada. Primero necesito saber dónde está ahora. JULIA En mi pieza. Cerré la puerta. ¿Está sola en la pieza? JULIA Sí. ¿Hay alguien más en la casa? JULIA Mi hijo. Rodrigo. Está… está mal. ¿Rodrigo está cerca de la puerta de su pieza ahora? JULIA No sé. Lo escucho en el pasillo, o en el living. No sé. ¿La puerta de su pieza tiene seguro? JULIA Sí. Pero él puede abrir si quiere. No sé. No sé qué hacer. Vamos paso a paso. ¿Rodrigo tiene algún arma o algún objeto con el que pueda golpearla? De fondo se escucha un golpe seco, como algo apoyado contra un mueble. JULIA Tiene un palo. O una barra. Me dijo que me iba a matar si no lo dejaba santiguar la casa. Julia, esto es una emergencia. Necesitamos protegerla a usted y también a Rodrigo. No lo enfrente y no salga a discutir con él. JULIA Pero es mi hijo. Él no es malo. Lo entiendo. Y justamente porque es su hijo, vamos a evitar que esto siga escalando. Que necesite ayuda urgente no significa que sea malo. Significa que la situación es peligrosa. JULIA Prendió papeles. Primero en el baño, después en la cocina. Eran chicos, yo los apagué, pero huele a quemado. ¿Hay fuego activo ahora? ¿Ve humo entrando a la pieza? JULIA No veo humo. Solo huele. Bien. Si aparece humo o fuego, cambiaremos el plan. Ahora la prioridad es que usted no salga hacia él, no forcejee y activemos ayuda presencial. Necesito su dirección. JULIA No quiero que lo traten como delincuente. La entiendo. La dirección es para que llegue ayuda y evitar que alguien salga herido. No es para castigarlo. ¿Cuál es la dirección? JULIA Pasaje Los Aromos… número 1432… casa B. Pasaje Los Aromos 1432, casa B. ¿Comuna? JULIA San Javier. Gracias. Voy a mantener la llamada con usted mientras se activa apoyo. Hable bajito si él puede escucharla. Rodrigo grita de fondo. RODRIGO ¡No entienden! ¡La casa está marcada! JULIA se sobresalta ¿Escuchó? Dice que la casa está marcada. Dice que nos siguen. Lo escuché. Julia, no lo contradiga ahora. Tampoco confirme lo que dice. Vamos a responder solo con frases de seguridad.",,"['validacion', 'directivo']",validacion|directivo
Julia,train,Julia_0001,C,2,False,"Necesito hacerle preguntas cortas. ¿Hay otras personas dentro de la casa? ¿Niños, adultos mayores, visitas? JULIA No. Solo él y yo. ¿Usted está herida? JULIA Me duele el brazo. Me empujó cuando intenté quitarle el palo. ¿Está sangrando? JULIA No. ¿Rodrigo está herido? JULIA No creo. Yo no quise hacerle daño. ¿Ha dicho que quiere hacerse daño a sí mismo? JULIA No. Dice que si no limpia la casa nos van a llevar. Dice que una secta americana necesita nuestras almas. Gracias. Eso es importante. No vamos a discutir esa idea ahora. Lo urgente es que no use fuego, que no use el objeto y que usted no se exponga. JULIA Si llegan personas se va a poner peor. Puede alterarse, sí. Pero con fuego, amenaza y objeto contundente, usted no puede manejar esto sola. Necesitamos equipo presencial preparado.",,[],sin_etiqueta
Julia,train,Julia_0002,B,3,False,"Julia, necesito que su cuerpo baje un poco para que pueda seguir instrucciones. No le voy a pedir que se calme completa. Solo que suelte el aire. JULIA No puedo. Es mi hijo. Sí. Es su hijo. Y para protegerlo también necesitamos que usted pueda pensar. Apoye una mano en la pared o en la cama.",,['directivo'],directivo
Julia,train,Julia_0003,B,3,False,"Suelte el aire por la boca, como si empañara un vidrio. Julia exhala, entrecortada. Otra vez. Solo suelte. Exhala. Bien. Ahora mire la pieza. Dígame tres cosas que ve. JULIA La cama… el clóset… una silla. Bien. Está en su pieza. La puerta está cerrada. Yo estoy en la llamada. La ayuda está siendo activada. JULIA Me tiembla todo. Puede temblar y aun así seguir segura. Temblar no significa que está fallando.",,['directivo'],directivo
Julia,train,Julia_0004,B,3,True,"Julia, no salga. Hace unos minutos la amenazó y tiene un objeto. Acercarse puede aumentar el riesgo. JULIA Pero es mi hijo. No lo está abandonando. Está evitando otro forcejeo. Si él se acerca, puede hablarle desde detrás de la puerta, sin abrir. A + B — CONTACTO INDIRECTO CON RODRIGO",,['directivo'],directivo
Julia,train,Julia_0005,B,4,True,"No le diga que eso es mentira. Tampoco le diga que es verdad. Use una frase de seguridad. ¿Puede decir desde la puerta, sin abrir: “Rodrigo, no voy a pelear contigo. No prendas nada más”? JULIA alzando apenas la voz Rodrigo… no voy a pelear contigo. No prendas nada más. RODRIGO ¡No entiendes! ¡Si no limpio la casa nos llevan! JULIA ¿Qué le digo? Diga: “Entiendo que quieres protegernos. Ahora no vamos a usar fuego”. JULIA Entiendo que quieres protegernos. Ahora no vamos a usar fuego. RODRIGO ¡No es querer! ¡Es lo que hay que hacer! Julia empieza a llorar. Julia, vuelva a mi voz. Él no aceptó la frase. Está bien. No siga discutiendo. Quédese en silencio por ahora.",,"['validacion', 'silencio_contencion', 'directivo']",validacion|silencio_contencion|directivo
Julia,train,Julia_0006,B,4,True,"Julia, deténgase. No lo contradiga más. Puede hacer que la sienta como amenaza. Vuelva a frase de seguridad: “No voy a pelear. No quiero que nadie se haga daño”. JULIA No voy a pelear. No quiero que nadie se haga daño.",,['directivo'],directivo
Julia,train,Julia_0007,B,4,True,No salga. Diga: “No puedo salir si tienes ese objeto. Déjalo lejos y nos mantenemos tranquilos”. JULIA No puedo salir si tienes ese objeto. Déjalo lejos. RODRIGO ¡No! ¡Lo necesito! No insista. No negocie más. Manténgase detrás de la puerta.,,['directivo'],directivo
Julia,train,Julia_0008,C,5,False,"Julia, voy a ordenar lo urgente. Uno: usted está en su pieza con la puerta cerrada. Dos: Rodrigo está fuera, alterado y con un objeto. Tres: hubo amagos de incendio y olor a quemado. Cuatro: necesitamos ayuda presencial. Cinco: necesitamos avisar hacia afuera sin exponer a nadie. JULIA No quiero que los vecinos sepan. Entiendo la vergüenza. Pero ahora la prioridad no es que nadie se entere. La prioridad es que no haya fuego ni lesiones. JULIA La vecina Ana vive al lado. Como usted está usando este celular conmigo, no voy a pedirle que la llame desde aquí. ¿Hay una ventana desde su pieza hacia afuera o hacia el patio? JULIA Sí. Da al patio lateral. ¿La vecina podría escuchar si usted grita desde la ventana? JULIA Tal vez. No le pediremos que entre. Solo que llame a emergencias o espere afuera. ¿Puede acercarse a la ventana sin abrir la puerta de su pieza? JULIA Sí. Hágalo con el teléfono en la mano. No salga de la pieza. D — ACTIVAR RED SIN USAR EL MISMO TELÉFONO",,"['validacion', 'silencio_contencion', 'directivo']",validacion|silencio_contencion|directivo
Julia,train,Julia_0009,C,6,False,"Abra solo si es seguro y no hace ruido que lo altere demasiado. Llame a Ana con una frase corta: “Ana, necesito ayuda. No entres. Llama a emergencias”.",,['directivo'],directivo
Julia,train,Julia_0010,C,6,False,"Hágalo una vez más y vuelva a cerrar si se siente insegura. JULIA ¡Ana, necesito ayuda! ¡No entres! ¡Llama a emergencias!",,['directivo'],directivo
Julia,train,Julia_0011,C,6,False,Bien. Ahora hay alguien afuera activando ayuda. Usted no está sola con esto. JULIA Pero Rodrigo también pudo escuchar. Por eso ahora no hable hacia él si no se acerca. Vuelva lejos de la puerta. Respire conmigo una vez.,,[],sin_etiqueta
Julia,train,Julia_0012,C,6,True,"Entonces mantenemos la llamada y esperamos el equipo que ya fue activado con su dirección. Si hay teléfono fijo en la pieza o botón de alarma, lo usamos. Si no, no corte esta llamada para llamar a otra persona mientras hay riesgo activo. La prioridad es que usted siga resguardada y que la emergencia llegue. C — REEVALUACIÓN: OLOR A QUEMADO / HUMO",,[],sin_etiqueta
Julia,train,Julia_0013,C,7,True,"Julia, ¿qué cambió? JULIA Siento olor otra vez. Huele a quemado. ¿Ve humo entrando por debajo de la puerta o por la ventana? JULIA No. Pero huele más. Si aparece humo, la prioridad cambia. Por ahora, no abra la puerta si Rodrigo está afuera con un objeto. Acérquese a la ventana y avise hacia afuera: “Hay olor a quemado, no entren solos, llamen a bomberos”. JULIA Ya avisé a Ana. Bien. Si la escucha otra vez, repítalo. Pero no salga hacia Rodrigo para apagar nada. JULIA Pero si se quema la casa… Entiendo. Pero si él está junto al fuego o con un objeto, intentar apagarlo sola puede ponerla en más riesgo. Bomberos o el equipo deben entrar preparados.",,"['validacion', 'directivo']",validacion|directivo
Julia,train,Julia_0014,C,7,True,"Julia, agáchese para respirar mejor. Cúbrase nariz y boca con una prenda si puede. Vaya a la ventana y grite: “Estoy en esta pieza, hay humo”. No se esconda en silencio. JULIA ¿Salgo por la puerta? Solo si puede salir sin pasar cerca de Rodrigo. Si él está en el pasillo con el objeto, no vaya hacia él. Avise por la ventana para que el equipo sepa dónde está.",,['silencio_contencion'],silencio_contencion
Julia,train,Julia_0015,C,7,True,No abra la puerta. No intente apagarlo si él está ahí. Avise hacia afuera y manténgase baja si hay humo. La ayuda debe entrar preparada.,,['directivo'],directivo
Julia,train,Julia_0016,E,8,False,"Julia, usted reaccionó como madre tratando de detener algo peligroso. Ahora necesitamos cambiar la estrategia. JULIA ¿Entonces le sigo la corriente? No exactamente. No vamos a decirle “sí, existe la secta”. Tampoco vamos a decirle “eso es mentira” en plena crisis. Vamos a usar frases de seguridad: “No voy a pelear”, “no vamos a usar fuego”, “dejemos los objetos lejos”, “esperemos ayuda”. JULIA Él no es así. Era tranquilo. Iba al colegio. Después empezó con que lo seguían. Lo que usted describe puede ser una crisis seria de salud mental. No necesito ponerle un diagnóstico por teléfono. Lo importante es que no es un asunto de flojera, maldad o simple rebeldía. Y tampoco es algo que usted deba manejar sola en una casa cerrada. JULIA Me da miedo que se lo lleven. Entiendo. Pero ahora la ayuda presencial busca evitar lesiones y fuego. Después se verá la evaluación y los pasos clínicos. La prioridad es que nadie se haga daño. B — NUEVA REGULACIÓN PARA JULIA",,['validacion'],validacion
Julia,train,Julia_0017,E,9,False,"Julia, del uno al diez, donde diez es el máximo miedo, ¿en cuánto está ahora? JULIA Diez. Nueve. No sé. Está muy alto. No intentaremos bajarlo a cero. Solo de diez a ocho, si se puede. Apoye la mano en la pared. Roce suave. Dígame tres cosas que ve. JULIA La cama. La silla. La cortina. Dos sonidos. JULIA Él caminando. Usted. Una cosa que puede hacer ahora. JULIA No abrir. Exacto. No abrir. Esa es una acción de seguridad. C — RIESGO SUICIDA / HOMICIDA Y CONTROL DE DAÑO",,[],sin_etiqueta
Julia,train,Julia_0018,E,10,False,"No responda de inmediato. Espere. RODRIGO Si abres ahora, todavía puedo salvarte. JULIA ¿Qué hago? Diga bajo, sin abrir: “Rodrigo, quiero que estemos vivos. No voy a abrir si tienes el objeto. Déjalo lejos”. JULIA Rodrigo, quiero que estemos vivos. No voy a abrir si tienes el objeto. Déjalo lejos. RODRIGO ¡No puedo! ¡Me están mirando! No conteste a eso. Diga: “No voy a pelear contigo”. JULIA No voy a pelear contigo. RODRIGO golpea la pared o puerta ¡Tú no entiendes! Julia solloza. Julia, no abra. Ese golpe no significa que tenga que responder. Está haciendo lo correcto manteniendo distancia.",,['directivo'],directivo
Julia,train,Julia_0019,E,10,True,"Julia, no corra hacia él. Diga: “No quiero que te hagas daño. Voy a quedarme hablando. Dejemos los objetos lejos”. Yo consideraré eso como información crítica para el equipo. JULIA No quiero que te hagas daño. Voy a quedarme hablando. Dejemos los objetos lejos.",,[],sin_etiqueta
Julia,train,Julia_0020,E,10,True,"No abra todavía. No podemos verificarlo. Puede preguntar: “¿Dónde lo dejaste?”, pero manténgase detrás de la puerta hasta que llegue ayuda. JULIA ¿Dónde lo dejaste? RODRIGO En el suelo. Bien. No abra. Esperamos al equipo. D — LLEGADA DEL EQUIPO",,['directivo'],directivo
